test_index,matched_train_index,max_cosine_similarity,test_label,matched_train_label,test_text_preview,matched_train_text_preview
3338,14147,0.44732732485998217,1,1,Senator Rubio: Hackers targeted former presidential campaign staffers WASHINGTON (Reuters) - U.S. Senator Marco Rubio said during a Senate intelligence hearing on Thursday that unsuccessful cyber attacks from Russia targeted former members of his pre,"Rubio warms to Trump, but won't be his vice president WASHINGTON - Former U.S. Republican presidential candidate Marco Rubio on Sunday ruled out becoming Donald Trump’s vice presidential running mate, but said he’d be “honored” to play some kind of a"
1085,325,0.4473220322467231,1,1,"Women drivers seen reviving Saudi car market DUBAI/PARIS (Reuters) - Saudi Arabia s decision to lift its ban on women driving cars may help to restore autos sales growth in a market dented by the economic fallout from weak oil prices, handing an oppo","Saudi king decrees women be allowed to drive RIYADH/WASHINGTON (Reuters) - Saudi King Salman on Tuesday ordered that women be allowed to drive cars, ending a conservative tradition seen by rights activists as an emblem of the Islamic kingdom s repres"
2050,7932,0.44730509399696994,1,0,Senators criticize fraud in U.S. low-income phone program WASHINGTON (Reuters) - A top U.S. Senate Republican said on Thursday Congress should considering ending the three-decade old federal subsidy for telephones and internet access for low-income A,TYRANNY: Obamaphone Fraud Kept Under Wraps Until Vote To Expand Program REMEMBER THE OBAMAPHONE LADY? Federal regulators were instructed to keep a massive fraud investigation under wraps until a day after a controversial vote to expand a program that
2468,11049,0.44726293237355375,1,1,"Ukraine rebel leader says situation in Luhansk is attempted coup MOSCOW (Reuters) - The presence of armed men in the streets of the capital of Ukraine s breakaway Luhansk region is an attempted coup by a fired local police chief, Igor Plotnitsky, the","Ukraine rebel region's security minister says he is new leader MOSCOW (Reuters) - The security minister of Ukraine s pro-Russian rebel region of Luhansk said on Friday he was taking over power from regional chief Igor Plotnitsky, who days earlier had"
3332,1760,0.44715085316149267,0,0,"Alex Jones POSITIVE Obama Killed Scalia, And You’ll Never Believe Who He Thinks Is Next (VIDEO) There s crazy and then there s nonsensical, conspiratorial, out of your head, paranoid with a tinfoil hat on your head, curled in the fetal position in yo","Racists Explode As Death Of Bundy Militant Blamed On Jews And White Oppression (IMAGES) On Tuesday night, the FBI finally stopped treating the Oregon militants with kid gloves and arrested several of them as they were on their way to terrorize anothe"
2734,19626,0.44686606781611243,0,0,"21WIRE.TV Members Newsletter – Feb 18, 2017 In this newsletter we ll include key updates on 21WIRE.TV premium content, as well as our GLOBAL:SITREP situation report, with exclusive commentary and analysis not covered yet at 21WIRE SEE MEMBERS NEWSLET","Episode #4 – DRIVE BY WIRE: ‘DC Rabbit Holes’ with Patrick & Shawn  MEMBERS can join co-hosts Patrick Henningsen and Shawn Helton from 21WIRE for the best morning commute show going,  DRIVE BY WIRE , shown in full here at 21WIRE.TV .EPISODE #4   21WI"
1195,58,0.44683421178355215,1,1,"Trump's corporate targets face tricky task in fending off his attacks (Reuters) - As the White House race took off last summer, food giant Mondelez International found itself in an unusual position: Republican candidate Donald Trump began delivering ",Ford chairman met with Trump over 'infuriating' Mexico comments WASHINGTON (Reuters) - Ford Motor Co (F.N) Executive Chairman Bill Ford Jr. said on Wednesday he has met with Donald Trump to talk about the Republican presidential candidate’s extensive
2148,21809,0.4467072318739507,0,0,"Republican Debate Screeches To A Halt After Trump Goes Birther On Cruz (VIDEO) Fox Business held their second Republican debate, and things went off the rails almost immediately.Just a half hour in, Donald Trump was asked to address the comments he m","The White House Had WAY Too Much Fun Trolling Birthers Over Ted Cruz (VIDEO) For seven years there s been several folks, let s call them birthers, who have questioned the validity of President Obama s United States citizenship. These people refuse to"
178,16746,0.44656616869570137,0,1,WATCH: Carol Costello HUMILIATES Trump Supporter For Whining About Mythical Voter Fraud CNN host Carol Costello was so fed up with a Trump s supporter s claims of voter fraud that she threatened to cut the interview short and then destroyed her with ,Trump's voter fraud probe could pave way for tougher voting rules WASHINGTON (Reuters) - President Donald Trump’s plans to investigate the possibility of voter fraud in the 2016 election could pave the way for tough voting rules including stringent I
552,23952,0.44645189426886406,1,1,Chicago asks judge to halt Trump plan to deny funds to sanctuary cities CHICAGO (Reuters) - The city of Chicago asked a federal judge on Monday to bar President Donald Trump’s Justice Department from denying public-safety grants to so-called sanctuar,"Sessions slams Chicago sanctuary policies (Reuters) - U.S. Attorney General Jeff Sessions on Wednesday strongly criticized the city of Chicago’s political leadership, citing its so-called sanctuary policies as an example of the breakdown of law and o"
3437,26499,0.44644201240742987,0,0,WHOA! HOW JEB BUSH Blew Through His Campaign Cash Is this any way to run a campaign? Jeb Bush was living La Vida Loca with his soirees at the Four Seasons and jet set campaigning. He s not the only one to spend big. Wisconsin Gov. Scott Walker spent ,Pathetic: Jeb Bush Gets His Mommy To Take On Bully Donald Trump (VIDEO) One of the hallmarks about Jeb Bush s failing presidential campaign has been just how pathetic it has turned out to be. His latest campaign ad won t help that perception of the R
1280,22786,0.4460660952862208,0,0,All Hell Breaks Loose At First Charlottesville City Council Meeting Since Nazi Rally All hell broke loose on Monday when the city of Charlottesville held their first city council meeting since torch-wielding white supremacists took over the small Vir,AWESOME! WHAT HAPPENED After City Council Member Said Trump Supporters ‘Have No Business’ in Charlotte Government Will Make Your Day! You would think Charlotte is lost to the liberals There are lefty Democrats living there who don t understand that t
1745,15478,0.4460121560503753,0,1,"Trump Accuses Qatar Of Funding Terrorism, Sells Them $12 Billion Worth Of Weapons It was only last week that Donald Trump was calling on Qatar to stop funding terrorism, even taking credit for Gulf nations blacklisting the country, despite U.S. Cabin","U.S. State Department questions Gulf motives on Qatar boycott WASHINGTON (Reuters) - The U.S. State Department bluntly questioned on Tuesday the motives of Saudi Arabia and the United Arab Emirates for their boycott of Doha, saying it was “mystified”"
2194,6925,0.44590875352724363,0,1,Unreal! Minnesota Governor Tells Constituents To Leave The State If They Don’t Like The Massive Influx Of Muslims [Video] GOVERNOR TELLS CITIZENS TO LEAVE STATE:Who the heck voted this guy in as governor? His constituents should be his first priority,"Minnesota Governor Dayton released from hospital after fainting (Reuters) - Minnesota Governor Mark Dayton was released on Monday from a hospital where he was treated after fainting during an event, an aide said. Dayton, 69, was treated for dehydrati"
2098,2695,0.44577718761072793,1,1,U.S. House speaker says Obamacare replacement will pass this year WASHINGTON (Reuters) - The U.S. House of Representatives’ Republican leader said on Tuesday that legislation to replace former President Barack Obama’s signature healthcare law would b,"With eye on Obamacare, Price takes helm as U.S. health secretary WASHINGTON (Reuters) - Tom Price was sworn in as U.S. secretary of health on Friday, putting in place a determined opponent of Obamacare to help President Donald Trump fulfill his pledg"
2289,15407,0.44567639543892157,1,1,"To beat Zika in Rio, WHO prescribes safe sex and avoiding poor areas GENEVA (Reuters) - People travelling to the Olympic Games in Rio de Janeiro should avoid visiting impoverished and overcrowded urban areas to prevent catching the mosquito-borne Zik",Factbox: Why the Zika virus is causing alarm Global health officials are racing to better understand the Zika virus behind a major outbreak that began in Brazil last year and has spread to many countries in the Americas.  The following are some quest
3442,17253,0.4456715102902454,0,0,Case Regarding Cruz’s Birthright Citizenship Reaches Supreme Court One of the biggest mysteries in Constitutional Law is what the Framers meant when they said  natural born citizen.  Section 1 of Article Two of the United States Constitution states t,"Karma’s Latest Victim: Birthers Drag Ted Cruz To Court To Challenge His Eligibility For Presidency They say karma s a bi*ch, and it continues to be for the Republicans. First, it was Rubio who was dragged off to court by the birthers who claim that h"
1084,13598,0.44563495567923994,1,1,Small Canadian designer in spotlight as Meghan Markle dons its coat TORONTO (Reuters) - Canadian designer Line the Label shot to prominence on Monday after U.S. actress Meghan Markle wore a coat from the brand in her first public appearance after her,"Britain's 'thrilled' Prince Harry announces he will wed U.S. actress Meghan Markle LONDON (Reuters) - Britain s Prince Harry and U.S. actress Meghan Markle announced on Monday they were getting married next year, saying their relationship had blossom"
63,11445,0.4455770451455645,0,0,"Heads Up, NRA: Data Shows Opposition To Background Checks Has Killed DOZENS Of Cops A police officer was shot and killed in Tacoma, Washington on Wednesday, which marks the 200th time that a police officer, or member of law enforcement, has been shot",SHERIFF WON’T ENFORCE GUN CONTROL LAW HE CALLS ‘BORDERLINE TREASONOUS’ The gun grabbers are at it again pushing for more oversight and background checks for gun owners. The sheriff says it s  borderline treasonous  and will be a  nightmare  for law e
3363,17446,0.4452068175213796,1,1,"EU readies sanctions on Venezuela, approves arms embargo BRUSSELS (Reuters) - European Union foreign ministers approved economic sanctions, including an arms embargo, on Venezuela on Monday, saying regional elections last month marred by reported irr",Venezuela leader thanks hostile Trump for making him 'famous' CARACAS (Reuters) - Venezuelan President Nicolas Maduro baited U.S. President Donald Trump on Sunday by thanking him for a barrage of criticism that had made him famous worldwide.   It s a
2589,16960,0.44496613079461433,0,0,"Pearl Jam Just Donated An Unbelievable Amount Of Money To Help Flint, Michigan’s People Cher may have gotten in early on giving mega donations to the people of Flint, Michigan, but Pearl Jam is about make the largest donation by a celebrity by far. T","8 YEARS LATER: OBAMA TELLS Most Dangerous City In America, “I’ve Got Your Back” Tell that to the 87 year old woman who was raped in broad daylight on the crime-ridden streets of Flint. Obama doesn t care about Flint, MI anymore than he cares about th"
1880,22041,0.4447746180990058,1,1,Obama proposes $4.1 trillion spending plan in final White House budget WASHINGTON (Reuters) - U.S. President Barack Obama proposed a $4.1 trillion spending plan for fiscal year 2017 on Tuesday in a final White House budget that met immediate Republic,"Higher taxes in Obama's budget would cut deficits: CBO WASHINGTON (Reuters) - U.S. President Barack Obama’s fiscal 2017 budget would produce $6.9 trillion in deficits over the next decade if enacted, about $2.4 trillion less than under current tax an"
2878,15902,0.44476442704176117,1,1,"UK Supreme Court hears attempt to change Northern Ireland abortion law LONDON (Reuters) - An attempt to change the law in Northern Ireland to allow abortions in cases of rape, incest or serious malformation of the fetus started in the UK Supreme Cour",Britain hopeful of 'good news' on Northern Ireland crisis: minister LONDON/BELFAST (Reuters) - Britain is hopeful of some  good news  from Northern Ireland that may allow it to introduce legislation that would restore the region s power-sharing gover
557,6367,0.44459265935021924,1,1,"France will no longer dictate to Africans, Macron says OUAGADOUGOU, Burkina Faso (Reuters) - President Emmanuel Macron on Tuesday sought to make a clean break from his predecessors saying that he came from a generation that would not tell Africans wh","France's Macron seeks renewal of Africa ties, but old problems persist PARIS (Reuters) - Barely six months into office, President Emmanuel Macron is already preparing for his third visit to sub-Saharan Africa. Yet while the energetic young leader is "
2483,1692,0.44433635966587226,0,1,"BREAKING: TRUMP CHOOSES Pro-School Voucher, Kasich Supporter, Billionaire Clinton Foundation Donor For Education Secretary But parent activists are suggesting Trump is getting the wrong advice from his transition team.Writing at Townhall, Indiana act","Trump taps Michigan Republican DeVos for education secretary: reports WASHINGTON (Reuters) - U.S. President-elect Donald Trump has tapped wealthy Republican donor and school choice advocate Betsy DeVos to lead the U.S. Education Department, a post sh"
3078,12715,0.4442942641904129,1,0,"Take cover, avoid bomb flash. Guam issues nuclear guidelines WASHINGTON (Reuters) - Guam posted emergency guidelines on Friday to help residents prepare for any potential nuclear attack after a threat from North Korea to fire missiles in the vicinity","BREAKING: North Korea Responds To Trump Threats, Crossing Trump’s Red Line North Korea, a true and present threat to the world, has responded to Trump s posturing and it s not good. Earlier today, Trump threatened to rain  fire and fury  down upon No"
1020,5027,0.4442855455514583,1,1,"China corruption could lead to Soviet-style collapse, graft buster says BEIJING (Reuters) - China must step up its battle against corruption in order to safeguard against a Soviet-style collapse, the country s second most senior graft buster said in ","China faces historic corruption battle, ruling party's new graft buster says SHANGHAI (Reuters) - China must win its battle against corruption or face being erased by history, its new top graft buster said in an editorial on Saturday, underscoring th"
2828,8930,0.4442731197917862,1,0,Trump puts five-year lobbying ban on his political appointees WASHINGTON (Reuters) - President Donald Trump on Saturday put restrictions on the kind of lucrative lobbying gigs his White House aides and other administration officials can accept after ,"Trump Executive Order on Ethics Commitments Bans Lobbying for Executive Branch Employees 21st Century Wire says Reactions around the world are mixed with regards to the first salvo of executive orders coming out of the Trump White House, but here s o"
3634,11337,0.44426599093350666,0,0,"Hackers Reveal Trump Linked The Most Powerful Twitter In The World To A Personal Gmail Account (TWEETS) Donald Trump s administration is already proving to be a complete and utter sh*tshow, but did you know his Twitter security is just as bad as his ","Trump’s Idiot Press Secretary Tweeted Out His Password MULTIPLE TIMES In Two Days (TWEETS) When President Asterisk assured us he was assembling a crew of the  best and brightest  white people who didn t despise him and everything he stands for, he fa"
26,5482,0.444127881247028,0,0,"Despicable Trump Suggests Female Senator Would ‘Do Anything’ With Him For Campaign Money (TWEET) Donald Trump is afraid of strong, powerful women. He is a horrific misogynist, and has shown himself to be so over and over again. That is nothing new. H","POCAHONTAS CALLS Trump’s Comments To Dem Senator Gillibrand “Slut-Shaming”…So Why Didn’t She Call Trump’s Comments About Romney During The Campaign “Slut-Shaming”? [VIDEO] How quickly the Democrats and their allies in the media forget, that when the "
2681,6927,0.4440365926810588,1,1,"Trump wants to make sure U.S. nuclear arsenal at 'top of the pack' WASHINGTON (Reuters) - President Donald Trump said on Thursday he wants to ensure the U.S. nuclear arsenal is at the “top of the pack,” saying the United States has fallen behind in i","Cost of modernizing U.S. nuclear weapons to fall to next president MINOT AIR FORCE BASE, N.D. (Reuters) - In this flat, windy expanse just south of the Canadian border, U.S. Air Force pilots fly the same bombers their grandfathers flew, using mid-20t"
1134,25440,0.4440227228901678,1,1,"Australia police say don't suspect terrorism after car plows into pedestrians MELBOURNE (Reuters) - An Australian man of Afghan descent with a history of mental health issues drove a car into Christmas shoppers in the city of Melbourne on Thursday, i",Australian PM says nine foreigners among those hurt when driver plows into crowd MELBOURNE (Reuters) - Nearly half the 19 people injured when a driver with no known extremist links plowed into pedestrians in the southern city of Melbourne were foreig
1100,18766,0.4440174120786961,1,1,Protesters nationwide denounce big money in U.S. politics BOSTON/WASHINGTON (Reuters) - Conservative and independent protesters channeling themes from the presidential campaigns of Donald Trump and Bernie Sanders dumped faux contributions into Boston,"Police arrest 400 at U.S. Capitol in protest of money in politics WASHINGTON (Reuters) - Police arrested more than 400 protesters outside the U.S. Capitol on Monday from Democracy Spring, an organization seeking to remove big money from politics and "
2820,26092,0.4438140275163556,1,1,"Saudi-led force admits strike in Yemen's capital hit civilians RIYADH (Reuters) - A Saudi-led Arab coalition on Saturday conceded that an air raid in Yemen s capital a day earlier had resulted in civilian casualties, blaming the incident on an unspec","Saudi-led air strikes kill 136 civilians in Yemen: U.N. GENEVA (Reuters) - Air strikes by the Saudi-led military coalition in Yemen have killed at least 136 civilians and non-combatants since Dec. 6, the U.N. human rights spokesman said on Tuesday. O"
1376,17209,0.443637895798279,0,0,"ANTIFA THUGS MANHANDLED At Anti-Sharia Rally After Fighting, Throwing Urine And Yelling “F*ck the Pigs!” [Video] Antifa thugs showed up to cause trouble at a March Against Sharia being held by conservatives. Things got out of hand when the Antifa thu","VIOLENT ANTIFA THUGS WEAR MASKS To Hide Their Identities…Let’s Make Sure Every American Sees Their Mug Shots Antifa is a violent, anti-fascist protest group with deep roots in the political left. The disparate, loosely organized factions of the group"
3482,5658,0.44363777036837126,0,0,WOW! BRAVE VETERAN CONFRONTS FERGUSON THUGS STOMPING ON U.S. FLAG: “My Brothers Died For That Flag!” [VIDEO]  My brothers DIED for that flag!,"(VIDEO) PATRIOTS DEMAND REMOVAL OF COMMUNIST FLAG Patriots removed the the Chinese flag between the American flag and the state flag at the capitol building in Olympia,Washington. Governor Jay Inslee had the POW/MIA flag lowered and replaced by the C"
3722,2794,0.4435337358712563,0,0,"REVEALED: The Establishment’s Scheme to Take Down Trump 21st Century Wire says Based on the events we have seen over the past two months   the Democrat-organized street protests and calls to abolish the Electoral College, Democrat intimidation of ele",DODGY DOSSIER: The Trump-Russia Dossier Was Funded by Political Rivals 21st Century Wire says This week an unverified 35-page document concerning President-elect Donald Trump s alleged ties to Russia had been published by Buzzfeed. The so-called doss
191,20167,0.4434078801869272,1,1,Australian military probes 'rumors' of possible war crimes in Afghanistan MELBOURNE (Reuters) - Australia s military watchdog has issued a public plea for information regarding rumors of possible war crimes committed by Australian troops in Afghanist,"U.S. to send 3,500 additional troops to Afghanistan WASHINGTON (Reuters) - The United States will send about 3,500 additional U.S. troops to Afghanistan, U.S. officials said on Wednesday, a figure broadly in line with expectations as the United State"
3264,1170,0.4433019544870533,0,0,"Michael Moore Tells Fox News The Only Way He’d Get ‘Behind’ Trump, And It’s Hilarious (VIDEO) Now that the Republican choice for president is presumably Donald Trump, many are being asked who they ll support in the general election and if they could ","Michael Moore Wants America To Know “We Are All Muslim”…Even Though We’re A Majority Christian Nation No dumb ass  we are actually NOT all Muslims! Last time I checked we were still a majority Christian nation, and no leftist clown is going to tell u"
3539,4185,0.44310038371675964,1,1,"Bengaluru building collapse kills at least five: officials BENGALURU (Reuters) - A multi-storey building collapsed in the south Indian city of Bengaluru on Monday, killing at least five people and injuring several, officials said. The accident occurr","Two dead in Russian apartment collapse after apparent gas blast MOSCOW (Reuters) - At least two people died and two were injured on Thursday after a part of a nine-storey building collapsed in the Russian city of Izhevsk, an emergencies ministry offi"
3431,10707,0.4428435972790378,1,1,"Any Trump NAFTA withdrawal faces stiff court challenge: legal experts MEXICO CITY (Reuters) - With NAFTA talks grinding toward stalemate, U.S. President Donald Trump may be tempted to carry out his threat to withdraw from the trade pact, but legal ex",Trump administration starts countdown to NAFTA talks in mid-August WASHINGTON (Reuters) - The Trump administration on Thursday set the clock ticking toward a mid-August start of renegotiations of the North American Free Trade Agreement with Canada an
3088,14066,0.44281697828734906,1,1,Thousands march against coal ahead of climate conference in Bonn FRANKFURT (Reuters) - Thousands of people took to the streets of Bonn on Saturday to call for the phasing out of coal as a source of power ahead of global talks on climate change in the,"Trump dismays, angers allies by abandoning global climate pact WASHINGTON (Reuters) - President Donald Trump on Thursday said he would withdraw the United States from the landmark 2015 global agreement to fight climate change, drawing anger and conde"
748,21247,0.4428075535528608,1,1,"Xi calls for concerted effort to resolve Korean peninsula issue: Xinhua HONG KONG (Reuters) - Chinese President Xi Jinping urged the international community to make concerted efforts to solve the nuclear issue on the Korean Peninsula, in a phone call",China's Xi tells Trump maintaining peace in Korean peninsula is China's unswerving goal SINGAPORE (Reuters) - Chinese President Xi Jinping told his U.S. counterpart Donald Trump that it is Beijing s unswerving goal to maintain peace and stability in 
234,17439,0.4427584353000584,1,1,"Philippines orders retraining, reassignment of 1,200 police after alleged abuses MANILA (Reuters) - The Philippine capital s police chief ordered that the entire 1,200-member police force in one of Manila s biggest areas be relieved of duty and retra",Philippine police halt drug tests after residents petition court MANILA (Reuters) - Police have been forced to stop conducting drug surveys and testing in the Philippine capital s biggest and most populous area after a lawyers  group representing res
1965,14538,0.44272466050639714,0,0,"NOT EVERY HOLLYWOOD ACTOR Approved Of Meryl Streep’s Anti-Trump Rant Last Night…Check Out Vince Vaughn And Mel Gibson’s Reactions Thank goodness there are still a few courageous, conservative actors in Hollywood like Mel Gibson, Vince Vaughn, Patrici",MERYL STREEP PROBABLY FORGOT The Time Obama Actually DID Mock Special Needs Kids On Jay Leno Show [VIDEO] Streep s shameful attempt to paint Trump as a heartless human being to Golden Globe Award viewers can be found near the middle of this clip:At t
2376,22712,0.4426894387109114,1,1,Obama meets with security advisers on Islamic State threat WASHINGTON (Reuters) - President Barack Obama met on Monday with a team of national security advisers to discuss U.S. efforts to combat Islamic State following last week’s attacks on Brussels,"Obama, Canada's Trudeau discuss fight against Islamic State: White House WASHINGTON (Reuters) - U.S. President Barack Obama spoke by telephone on Monday with Canadian Prime Minister Justin Trudeau about Canada’s role in the international effort to co"
3793,23999,0.44253477244532563,0,1,"IT’S ON: Toddler Trump Hears Critical McConnell Statements, Promptly Starts To Lose It (TWEETS) Mitch McConnell famously   or infamously, depending where you stand on the political spectrum   attacked Donald Trump on Monday, putting blame for Republi","Trump, his party: an American odd couple WASHINGTON (Reuters) - When President Donald Trump spoke to reporters on Air Force One on Wednesday, he went out of his way to praise Democratic congressional leaders he had met earlier at the White House. He "
1553,17180,0.44244346290062875,0,0,"The Alicia Machado ‘Sex Tape’ Trump Just Tried To Shame Hillary Over Doesn’t Even Exist Just hours after Trump told millions of voters to watch Alicia Machado s sex tape, it turns out no such tape exists, and the woman in the said  tape  is a pornogr","Trump Comes Unglued, Continues Miss Universe Feud With INSANE Early Morning Twitter Rant Donald Trump s team keeps trying to make the public think that he is somehow not a total toddler that they want to give the nuclear codes to. However, he is maki"
2513,24785,0.4423424565628204,1,1,"At least 17 killed in Cameroon separatist clashes: Amnesty BAMENDA, Cameroon (Reuters) - At least 17 people have died in clashes between security forces and protesters in Cameroon s English-speaking regions, Amnesty International said, as violence br","Cameroon separatists kill four gendarmes as Anglophone crisis worsens YAOUNDE (Reuters) - Militants seeking independence for Cameroon s English-speaking regions killed four gendarmes on Monday, the government said, as disputes with the Francophone-do"
2410,17502,0.4423194973085118,0,0,"LEAKED TAPE Exposes George Soros, Obama GROUP Planning To Infiltrate, DISRUPT Republican Town Hall Meetings, DEMAND Media Attention James Proctor has been identified as the ringleader in the  radical group  Indivisible,  who can be heard directing th","Paul Ryan Refuses To Hold Town Halls Because He’s Too Afraid Of Protesters House Speaker Paul Ryan finally admitted the reason he is refusing to hold town hall meetings: He s too afraid of protesters. Speaking at a Boy Scouts event in Wisconsin, Ryan"
195,16410,0.44219623539468017,1,1,"No visas, bad jobs: Venezuelan emigrants reluctantly return home CARACAS/SAN CRISTOBAL, Venezuela (Reuters) - Early last year, Leandro Colmenares sold his car and his apartment and fled Venezuela s profound economic crisis, joining a wave of emigrati","Desperate Venezuelans peddle wares door-to-door in Colombia to survive CUCUTA, Colombia (Reuters) - Thousands of impoverished Venezuelans are crossing the border to Colombia every day to sell cheap basics, from oranges to candles, in a desperate atte"
153,25411,0.4421629798889811,0,0,WATCH: Fox Hosts Crudely Brag That Hurricane Matthew Will Hurt Democrats In Florida Hurricane Matthew is helping Republicans suppress voters who could help Democrats win Florida in November and Fox News is gleeful about it.During a broadcast on Fox B,Florida Governor Uses Hurricane Matthew As Excuse To Try And Help Trump Win Florida s Republican governor Rick Scott is not allowing the impending pressure of Hurricane Matthew to interrupt his partisan push on behalf of Donald Trump in his state. Th
2588,1566,0.44204791428770035,1,0,"Senior ex-CIA official: Putin made Trump 'an unwitting agent' of Russia (Reuters) - A former top CIA official attacked Donald Trump on Friday as a danger to national security, saying President Vladimir Putin had made the Republican presidential candi","Former CIA Director Reveals How Putin Recruited Trump To Be A Double Agent Former CIA Director Michael J. Morell has written a devastating op-ed in the New York Times. In it, he makes it very clear that he believes the safety of America is at signifi"
1768,5591,0.4419979294028011,0,0,CLEAR DISCRIMINATION: SNAP Still Gives Preference to Illegals Over American Citizens THE CENTER FOR IMMIGRATION STUDIES is a great resource for all the facts on illegals and taxpayer dollars. Patty and I were lucky enough to attend a two-day workshop,HOW LOS ANGELES COUNTY Helps Illegal Aliens Get FREE Benefits Paid For By YOU! THE FLYER BELOW READS:  New USCIS guidelines permit immigrants and their children to use certain non-cash benefits and special purpose cash benefits without affecting thei
1706,14521,0.4419951614210799,0,0,"Mitch McConnell HUMILIATES Trump, Gives Him A BRUTAL Reality Check On Border Wall (VIDEO) Republican Senate Majority Leader Mitch McConnell might just find himself the next target of one of Donald Trump s temper tantrums on Twitter.Earlier today duri",NYT Bombshell: Trump And McConnell Not Speaking; McConnell Questioning Trump’s GOP Future Donald Trump has never been Senate Majority Leader Mitch McConnell s (R-KY) favorite person. That uneasy relationship deteriorated further in recent days and we
3213,17781,0.44182209306347814,1,1,White House budget director: unclear if House healthcare bill can pass - ABC WASHINGTON (Reuters) - White House budget director Mick Mulvaney said on Friday he did not know if there was enough support in the U.S. House of Representatives to pass Repu,White House budget chief expects to release budget next Wednesday WASHINGTON (Reuters) - White House budget director Mick Mulvaney said on Wednesday he expects that he will be releasing the Trump administration’s fiscal 2018 federal budget plans on M
615,18770,0.4416827338141395,1,1,"Trump talks trade with EU, varied differences remain BRUSSELS (Reuters) - A smiling Donald Trump offered European Union chiefs assurances on security in Brussels on Thursday but EU officials did not conceal lingering differences with the U.S. preside","EU's Tusk to make Brexit statement early Friday BRUSSELS (Reuters) - European Council President Donald Tusk will make a statement on Brexit early on Friday, his office said on Thursday, prompting speculation on the fate of British Prime Minister Ther"
1715,23121,0.44159546529011656,1,1,"U.S. Senate advances compromise gun control measure WASHINGTON (Reuters) - The U.S. Senate on Thursday advanced a compromise gun control plan to stop people on some terrorism watch lists from buying guns, in the wake of the June 12th mass shooting in",Senate inches toward possible gun control action WASHINGTON (Reuters) - A long-running battle over gun control in the United States reaches a critical stage next week in the U.S. Senate amid signs Americans are more willing to accept limited restrict
2086,5799,0.4415910377644367,1,1,"In 'China's Jerusalem', Christians say faith trumps official Sunday School ban WENZHOU, China (Reuters) - When authorities in China s southeastern city of Wenzhou outlawed Sunday School earlier this year, Christian parents determined their children m","China facing intensified threat of religious infiltration, extremism: official BEIJING (Reuters) - China is facing heightened threats from foreign infiltration via religion and from the spread of extremism, a top official for religious affairs said o"
3243,17324,0.44146632367238553,0,0,"Joe Biden Just Said What Every (Sane) Woman Is Thinking About Donald Trump Hillary Clinton and most of her surrogates have stayed silent, apparently waiting to pounce on Donald Trump during the debate scheduled for Sunday night. The Vice President, t","Watch Joe Biden Tells Us EXACTLY What Trump Is, BRILLIANTLY Rips Him From End To End (VIDEO) With more and more coming out about Republican presidential candidate Donald Trump, it s become abundantly clear that he in no way should be allowed near the"
101,8128,0.4414150932843353,1,1,"Trump creates business advisory council stacked with CEOs WASHINGTON (Reuters) - President-elect Donald Trump announced the formation of a council to advise him on job creation, a group comprised of the leaders of a variety of major U.S. corporations","Factbox: Trump names executives, labor officials to manufacturing jobs council WASHINGTON (Reuters) - President Donald Trump on Friday said he was launching a manufacturing jobs initiative and named a group of U.S. business executives and labor union"
2169,3740,0.441392903673473,0,0,"Kremlin Threatens Trump: Stop Leaking Like A Colander Or We’ll Release Info  Snitches get stitches  is Kremlin s message to the United States   at least according to Russian Foreign Ministry spokesperson Maria Zakharova, anyway. Discussing Rex Tiller",GO FOR IT! RUSSIA THREATENS TO LEAK Things Obama Wanted To “Keep Secret” Question: How do you see the future of Russian-US diplomatic relations in the context of the current atmosphere in Washington? Can you confirm that Secretary of State Rex Tiller
2702,2695,0.44125192613119757,1,1,"Trump picks loyalists for economic posts, Obamacare critic for cabinet NEW YORK (Reuters) - U.S. President-elect Donald Trump chose a former Goldman Sachs banker and a billionaire investor on Tuesday to steer economic policy in his administration and","With eye on Obamacare, Price takes helm as U.S. health secretary WASHINGTON (Reuters) - Tom Price was sworn in as U.S. secretary of health on Friday, putting in place a determined opponent of Obamacare to help President Donald Trump fulfill his pledg"
145,11072,0.44120977664503924,0,0,"The NFL Puts Trump In A VERY Awkward Position Over His Whining About The Debate Schedule The presidential debate schedule is already out, and, true to form, Donald Trump is already throwing a livid fit about it. He doesn t like the fact that two of t",#NFL TWEETS About Tom Brady’s Deflategate Appeal Denial…IGNORES Isaiah Crowell’s Image Of Cop’s Throat Being Slit On Social Media? Why is the NFL ignoring this situation? Are they okay with NFL players posting images that suggest brutally murdering c
277,11176,0.44111503731087653,0,0,BOMBSHELL: Obama Ensured Uranium Exportation…Ignored National Security Fears [Video] Sean Hannity was on fire with bombshell after bombshell last night. The entire video is so full of reports on  scandal after scandal but the one towards the end is m,"WATCH: How The Crooked Clinton Foundation HID Over $145 Million In Donations From URANIUM ONE Shareholders While the mainstream media was salivating over the indictment of Paul Manafort by dirty cop Robert Mueller, for crimes he allegedly committed y"
3014,13499,0.44108919664520607,1,1,Merkel: U.S. attack on Syria is understandable given Syrian suffering BERLIN (Reuters) - German Chancellor Angela Merkel said on Friday an attack by the United States on a Syrian airbase from which it said a chemical weapons attack was launched this ,"German foreign minister says U.S. strike on Syria 'understandable' BERLIN (Reuters) - The U.S. military strike on a Syrian airbase was “understandable”, German Foreign Minister Sigmar Gabriel said on Friday, given that the U.N. Security Council had f"
