test_index,matched_train_index,max_cosine_similarity,test_label,matched_train_label,test_text_preview,matched_train_text_preview
61,5166,0.4731304543971789,0,0,MADNESS IN BERKELEY: Anarchists Clash With Trump Supporters At Pro-Trump Rally: “That guy got hit in the head really hard” [Video] THE ANTIFA ANARCHISTS ARE IN ALL BLACK:WOMAN INTERVIEWED WHO HAS NOT CLUE WHY SHE S PROTESTING    I M A FRIENDLY ANARCH,"UNBELIEVABLE PHOTOS Show How The Media Is Hiding The Biggest Story Of Our Time: The Rise Of The Violent, Anti-American Democrat Party Yesterday was a big day for Trump supporters, as grassroots organizers planned peaceful, fun gatherings calling them"
1695,10398,0.47293489246845893,1,1,"Powerful Texas Republican sees tough road for 'bathroom bill' AUSTIN, Texas (Reuters) - The Republican speaker of the Texas House of Representatives said on Friday a bill to limit bathroom access for transgender people would face a tough time in the ","Texas 'bathroom bill' dies in special legislative session AUSTIN, Texas (Reuters) - Texas measures criticized as being discriminatory for limiting transgender people’s access to bathrooms in schools and public buildings died on Tuesday, as the House "
2298,27223,0.47276667687075286,1,1,U.S. lawmaker to scrap bill to sell public lands after backlash WASHINGTON (Reuters) - Republican U.S. Congressman Jason Chaffetz said on Thursday he plans to withdraw a bill that would have sold off more than 3 million acres of federal land to priva,"Sportsmen fight Trump energy plans alongside environmental left WASHINGTON/SALT LAKE CITY, Utah (Reuters) - When Republican Congressman Jason Chaffetz of Utah introduced legislation last month to transfer about 3 million acres of federally-held publi"
2836,20711,0.4727175023468975,0,0,"Trump Is Literally Sabotaging The Case Against The NYC Terrorist By Not Keeping His Mouth Shut If Donald Trump keeps tweeting about the NYC terrorist like this he will prevent justice from being served.Earlier this week, a terrorist killed eight peop","27 People Murdered In Texas Mass Shooting, And Trump’s Response Is Classic Racist Every other day there seems to be a new mass shooting. It s barely over a month since the massacre in Las Vegas and we now have the deadliest mass shooting to take plac"
836,26900,0.4725518989416849,0,0,"Hateful Arizona Pastor Deported From Botswana After Saying Gays Should Be ‘Stoned to Death’ (VIDEO) Wouldn t it be nice if we could just kick bigots out of our country? Well, that s exactly what happened when anti-gay Arizona pastor Stephen Anderson ","AZ Pastor: ‘Perfect Christians’ Would Bathe In ‘F*ggot’ Blood While Singing Psalms (VIDEO) Pastor Steven Anderson of Faithful Word Baptist Church in Tempe, Arizona, is a bigot in the truest sense of the word   though you ll never hear him admit it. A"
3821,5893,0.47243774976686476,1,1,Turkish court frees opposition journalist on bail in terrorism trial: paper ISTANBUL (Reuters) - A Turkish court freed on bail an opposition journalist facing charges of aiding a terrorist organization after he identified the hotel where President Ta,"Turkish court releases jailed journalist in opposition newspaper case ISTANBUL (Reuters) - A Turkish court released prominent journalist Kadri Gursel from jail pending trial late on Monday, in a case that targets the opposition Cumhuriyet newspaper a"
2716,383,0.47238108759630615,0,0,"WikiLeaks Has Sunk To New Journalistic Lows – They’re Bribing People For Dirt It s not illegal, but it s long been considered unethical for journalists to pay their sources. It still happens, but generally by tabloids. WikiLeaks  Julian Assange belie","KARMA: Wikileaks Turns On Donald Trump After Administration Threatens To Arrest Julian Assange Karma just kicked Donald Trump s door down.As you ll recall, Donald Trump repeatedly praised Wikileaks for leaking Hillary Clinton s campaign emails. Those"
853,23891,0.47230731009273524,1,1,"German defense minister says troop withdrawal from Afghanistan too rapid MAZAR-I-SHARIF, Afghanistan (Reuters) - German Defence Minister Ursula von der Leyen on Monday said the withdrawal of international troops from Afghanistan in recent years had b","Germany not first in line to send more troops to Afghanistan: minister ECKERNFOERDE, Germany (Reuters) - Germany will not immediately send more troops to Afghanistan in response to U.S. President Donald Trump’s request for more backing as it increase"
3444,21846,0.4722624014608981,0,1,"THE SENATE CLAMPS DOWN ON “KING” OBAMA: No Hearing, No Vote On Scalia Replacement The Senate is doing the right thing by not holding hearings to replace Supreme Court Justice Scalia:","Obama statement on death of Supreme Court Justice Scalia RANCHO MIRAGE, Calif. (Reuters) - Following is the full text of remarks from President Barack Obama on Saturday on the death of U.S. Supreme Court Justice Antonin Scalia. THE PRESIDENT: Good ev"
870,17571,0.47216417048167114,1,1,"Turkish, U.S. businesses call for resolution of diplomatic rows ANKARA (Reuters) - Leading Turkish and U.S. businesses urged the governments of Turkey and the United States on Tuesday to resolve a series of diplomatic rows that have prompted both cou","Ramping up rhetoric, Turkey's Erdogan chastises U.S. over democracy ISTANBUL/ANKARA (Reuters) - Turkish President Tayyip Erdogan showed no retreat from a diplomatic row with the United States on Saturday, castigating Washington for what he said an  u"
1615,1460,0.4720128745315375,0,0,AUDIENCE MEMBER GETS The Last Word When Michael Moore Tries To Discredit Donald Trump On CNN [Video] Michael Moore: Trump is a  malignant narcissist  who  is only about himself  https://t.co/R0pt5Dh3hk #TheMessyTruth https://t.co/gHqK44OGur  CNN (@CN,"COMMUNIST FILMMAKER MICHAEL MOORE Recruits Leftists In Attempt To Harm Trump The despicable anti-free speech, communist clown, Michael Moore is taking page out of Obama s community organizer book. He s asking for drones to help him report Trump on Fa"
489,5598,0.4716904758361181,0,0,TRUMP MAKES BIG ANNOUNCEMENT After FOX News Says They’ll Keep Megan Kelly On As Debate Moderator Do you agree with Trump s decision? Will Trump s non-appearance at the upcoming debate hurt him in the polls?Republican presidential front-runner Donald ,"Trump Won’t Be At The Fox News Debate, Underoos Officially In Wad (VIDEO) Well, it looks like Republican presidential frontrunner Donald Trump is throwing his biggest temper tantrum yet. For days now, he s been complaining about the upcoming GOP deba"
3901,4205,0.47161830423802586,0,0,"AS HILLARY CRASHES AND BURNS… The Dems Look To A Recycled Rich White Guy To Save Their “Diverse, Working Class” Party Is the world s biggest global warming liar getting ready for a Bush vs Gore re-match?Democrats  more and more desperate to find anyb",AL GORE DECLINES ENDORSEMENT OF HILLARY FOR NOW…WHAT’S HE WAITING FOR? It s too early to endorse Hillary? What s Al Gore waiting for? It s clear that Hillary is the anointed one for the Democrats so why would he wait and who would he be waiting for i
3620,9628,0.47154088712644043,1,1,"Cuba delays historic handover from Castro to new president HAVANA (Reuters) - Communist-run Cuba extended the term of its current leadership to April on Thursday, signaling a two-month delay in the historic handover from Raul Castro to a new presiden","Obama spars with Cuba's Castro over human rights in historic visit HAVANA (Reuters) - U.S. President Barack Obama pushed Cuba to improve human rights during his historic visit to the Communist-led island on Monday, publicly sparring with President Ra"
597,27122,0.4715139560783057,0,0,"Virginia Paper Trolls Gov. Pat McCrory Hard With Its ‘Endorsement’ For His Re-Election After Gov. Pat McCrory (R) signed HB2   dubbed the  bathroom bill    into law, the state lost a lot of business. Corporations canceled expansions in the state, the","NC’s GOP-Run Board Of Elections Just Smacked Pat McCrory HARD Over His Bogus ‘Fraud’ Nonsense North Carolina governor Pat McCrory lost his re-election bid to his Democratic challenger Roy Cooper three weeks ago. However, McCrory is trying every trick"
2982,18881,0.4715086107135915,0,1,BOOM! Poll Shows Support For Trump With Blacks SURGES…DESTROYS Romney’s Numbers With LATINO Voters [VIDEO] Pandering Hillary just took a YUGE hit!Republican Donald Trump is surging with African American voters and gaining more support from Latino vot,"Clinton hires Latino as voter outreach deputy NEW YORK (Reuters) - As she looks ahead to the November White House election, Democratic candidate Hillary Clinton has hired the leader of a group that seeks to built political power among Latinos to help"
3649,4459,0.4713617301618879,0,0,AWESOME! HISPANIC TRUMP SUPPORTER Rips Into Pro-Sanctuary City Officials: “I’m a hard core TRUMP supporter” [Video],"WATCH: HISPANIC MAN WHO USED To “Beat up Trump supporters” Gets Choked Up In Passionate Speech About How LYING Media Turned Him Into A Trump Supporter Wow! This is one of the most powerful speeches you will ever watch. A Hispanic American, who is now"
3501,10781,0.4713356105291032,0,1,"Trump Took Federal Money Meant For Small Businesses Affected By 9/11 Attacks Trump is a millionaire who clearly doesn t need federal money for his businesses, but he took it anyway, even though it was supposed to go to small businesses that were deva","Clinton details plans to boost small businesses LOS ANGELES (Reuters) - Democrat Hillary Clinton on Tuesday vowed to make starting a small business in the United States as easy as opening a lemonade stand if elected president, targeting a large econo"
155,22503,0.47130632590339827,1,1,"British minister arrives for PM meeting over undisclosed meetings LONDON (Reuters) - British aid minister Priti Patel arrived at the Downing Street residence of Prime Minister Theresa May on Wednesday, entering the building via a back door to answer ","British aid minister resigns over undisclosed meetings in Israel LONDON (Reuters) - British aid minister Priti Patel resigned on Wednesday, saying her actions had fallen  below the high standards that are expected  of her position when she failed to "
1856,5721,0.47102021040937997,1,1,"Putin: Russia reserves right to cut further U.S. diplomatic mission XIAMEN, China (Reuters) - Russia reserves the right to cut further the number of U.S. diplomatic staff in Moscow, Russian President Vladimir Putin said on Tuesday, in response to wha",Putin orders Foreign Ministry to sue U.S. over seizure of diplomatic property MOSCOW (Reuters) - Russian President Vladimir Putin ordered his Foreign Ministry to sue the U.S. government over the seizure of Russian diplomatic property in the United St
1388,26182,0.47095673383559883,0,0,"Media Tells Trump To Go F*ck Himself For Demanding They Portray Protesters As His ‘Enthusiastic Supporters’ The media is so DONE taking Donald Trump s constant abuse.As he left his Florida resort on Sunday, Trump was greeted by a crowd of protesters ","Trump Attacks Mark Cuban In Bizarre Tweet That Everyone Is Humiliating Him For Right Now Donald Trump made two claims about Mark Cuban that prove just how delusional and narcissistic he is.Apparently, Trump woke up this morning and saw the Dallas Mav"
400,12566,0.4708368301139666,1,1,"Taiwan says contact with Trump agreed ahead of time-presidential office TAIPEI (Reuters) - The telephone call between Taiwan president Tsai Ing-wen and U.S. president-elect Donald Trump was agreed to ahead of time, said presidential office spokesman ",Trump says Taiwan president 'called me' to offer congratulations WASHINGTON (Reuters) - U.S. President-Elect Donald Trump said on Friday that Taiwanese President Tsai Ing-wen called him on Friday to congratulate him on his election win. Trump’s conve
980,1312,0.4706641804299994,0,0,BOOM! JUDGE NAPOLITANO: The ONLY Crime Committed “Senators were under surveillance by Obama administration” [Video] This is one of the best accounts we ve seen of who REALLY committed a crime in all of this craziness. Judge Napolitano is dead on with,"WHOA! RAND PAUL, NEWT GINGRICH RIP OBAMA’S National Security Advisor, Benghazi Video Liar, Susan Rice For ABRUPTLY Backing Out Of House Testimony [VIDEO] Susan Rice will not visit Capitol Hill today for a meeting with the House committee probing alle"
1148,5267,0.4706401284233404,1,1,Spain summons Venezuela Ambassador after Maduro's Catalonia comments MADRID (Reuters) - Spain has summoned the Venezuela ambassador in Madrid to explain comments made by the Latin American country s President Nicolas Maduro on the situation in Catalo,"Catalonia refuses to renounce independence, separatist protesters rally BARCELONA (Reuters) - Catalonia refused on Tuesday to bow to the Spanish government s demand that it renounce a symbolic declaration of independence, setting it on a political co"
1084,21945,0.47049937995648966,0,0,REMEMBER WHEN DONALD TRUMP FOUGHT Palm Beach Officials To Make Mar-a-Lago A Club That Welcomed Blacks and Jews When Other Clubs Excluded Them? The Washington Post reported: The patriarchs of this quiet island of millionaires threw up roadblocks when ,"WATCH PRESIDENT TRUMP ARRIVE ON AIR FORCE ONE: Scheduled To Host Red Cross Charity Event At Mar-A-Lago…Angry Leftists Plan Protest [VIDEO] The president s visit stretches from Friday afternoon to Monday morning, when he will travel to MacDill Air For"
2104,27184,0.47047982389001636,1,1,Next U.S. disaster aid approval likely in December: Senator Cornyn WASHINGTON (Reuters) - The next round of aid to help rebuild Puerto Rico and U.S. states after destructive hurricanes and wildfires is unlikely to be considered by Congress until it t,"U.S. Senate liberals propose new steps for Puerto Rico recovery WASHINGTON (Reuters) - Puerto Rico would get substantial debt relief and other new aid to help it recover from destruction inflicted by Hurricanes Irma and Maria in September, under legi"
3799,13171,0.4704728861568063,1,1,House Speaker Ryan: all options on table over Democrats' gun sit-in WASHINGTON (Reuters) - U.S. House of Representatives Speaker Paul Ryan said on Thursday “all options” were being considered over the possible discipline of House Democrats for protes,"U.S. House Republican gun bill draws the ire of Democrats WASHINGTON (Reuters) - Republicans in the U.S. House of Representatives on Friday introduced a measure intended to prevent gun sales to people on government watch lists, only to draw demands f"
1705,16893,0.470442053714757,0,0,SHOUT POLL: Should Apple Give FBI Backdoor Access to iPhones?  21st Century Wire asks HAVE YOUR SHOUT: Apple CEO Tim Cook publicly rejected an unprecedented US Federal Court order that would force the company to decrypt an iPhone linked to one of the,ENCRYPTION TRUTH: What The FBI Aren’t Telling You About Their Battle With Apple And San Bernardino Shawn Helton 21st Century WireEarlier this week Apple CEO Tim Cook publicly rejected an unprecedented US Federal Court order that would force the compa
3701,18936,0.47037709447586795,1,1,Egypt military carries out air strikes in area of Sinai mosque attack: security sources CAIRO (Reuters) - Egypt s military has begun conducting air strikes around the area of North Sinai where a deadly mosque attack that killed more than 230 occurred,Egypt air base attack kills officer in North Sinai: military statement CAIRO (Reuters) - An Egyptian military officer was killed and two other people were wounded in a shell attack on a military airport near the town of Arish in the North Sinai regio
3361,6981,0.4703454885754926,1,1,"Former military intelligence chief advising Trump joins Drone Aviation WASHINGTON (Reuters) - Retired Lieutenant General Michael Flynn, who has been advising Donald Trump informally on foreign policy, will join Drone Aviation Holding Corp as vice cha",Trump being advised by ex-U.S. Lieutenant General who favors closer Russia ties WASHINGTON (Reuters) - Donald Trump is receiving foreign policy advice from a former U.S. military intelligence chief who wants the United States to work more closely wit
3598,2021,0.4702940838425003,1,1,War-ravaged South Sudan may scrap expensive oil subsidies JUBA (Reuters) - War-ravaged South Sudan is considering scrapping state subsidies on oil because it hasn t been able to pay civil servants for four months and diplomatic staff abroad are being,"South Sudan needs $1.7 billion humanitarian aid in 2018 JUBA (Reuters) - South Sudan needs $1.7 billion in aid next year to help 6 million people   half of its population   cope with the effects of war, hunger and economic decline, the government and"
814,6646,0.4702732555685567,0,1,"WATCH: Trump’s Chief Of Staff John Kelly Just Admitted That He Doesn’t Think There Was Anything Wrong With Slavery The Civil War was about slavery. In fact, slavery was the one issue that threatened to rip the union apart before the Constitution was ",Trump chief of staff's Civil War comment sparks criticism WASHINGTON (Reuters) - White House Chief of Staff John Kelly’s comment that the U.S. Civil War was sparked by a lack of “compromise” drew criticism and reignited a debate over Confederate monu
2080,10815,0.4701719551961687,0,0,"WATCH: Joy Reid OWNS Trump In Less Than 30 Seconds For Claiming To Be More Popular Than Obama Joy Reid rained on Donald Trump s parade on Sunday morning, and it was glorious.Earlier in the morning, Trump declared on Twitter that his poll numbers are ","Trump Gets HUMILIATED After Declaring His Poll Numbers ‘Higher’ Than Obama’s Donald Trump got hilariously owned on Twitter again.On Sunday morning, Trump took a break from playing golf to post a Twitter rant. First, he bragged about his presidency.Th"
787,3640,0.4700784666706645,0,0,"Trump Targets Clean Water And Clean Air Regulations At Environmental Protection Agency It s official. Donald Trump is literally trying to murder the American people.As humans, we need clean air and clean water to survive as a species. Without them, w","Trump Asks Advice From The Swamp He Promised To Drain – Americans Are OUTRAGED At What They Said Not too long after taking office, Trump decided to start asking around about how the government could roll back regulations and make it easier for compan"
730,25001,0.470004209136985,0,0,CRAZY VIDEO! MAYOR OF BALTIMORE: WE GAVE RIOTERS “SPACE TO DESTROY” Mayor Stephanie Rawlings-Blake: While we tried to make sure that they were protected from the cars and the other things that were going on. We also gave those who wished to destroy s,"BREAKING: LEFTIST DEMOCRAT MAYOR ORDERED BALTIMORE POLICE TO STAND DOWN [Video] A source involved in the enforcement efforts confirmed there was a direct order from the mayor to her police chief, as riots broke out on Monday night to stand down.Despi"
3809,15367,0.46957025707904293,1,1,"Car bomber hits NATO convoy in Afghanistan, civilians wounded KABUL (Reuters) - A car bomber attacked a Danish convoy belonging to the NATO-led military mission in the Afghan capital, Kabul, on Sunday, wounding a number of civilians but leaving inter","Car bomber attacks NATO convoy in Afghanistan KANDAHAR, Afghanistan (Reuters) - A car bomber attacked a NATO convoy in the southern Afghan city of Kandahar on Sunday, killing one civilian and wounding four others but without causing casualties among "
1874,6331,0.46953123664614654,0,1,Trump Doesn’t Want You To Know About This Study That PROVES Refugees Contribute To Our Economy Trump administration officials who were under pressure from the White House scrapped a study which found that refugees had brought in more government reven,White House pressures State Department over refugee costs: sources WASHINGTON (Reuters) - Two studies that President Donald Trump hopes will buttress his case to cut the number of refugees are at the heart of a fight between senior White House advise
2129,15698,0.4694497605752368,1,1,Key in NAFTA talks is 'not tearing apart what has worked': Mexico WASHINGTON (Reuters) - Mexico’s Economy Minister Ildefonso Guajardo said on Wednesday the issue with renegotiating the North American Free Trade Agreement (NAFTA) is “not tearing apart,"Opposed from the start, the rocky history of NAFTA (Reuters) - Negotiators from Canada, Mexico and the United States kick off an ambitious first round of trade talks on Wednesday as the countries try to fast-track a deal to modernize the North Americ"
2683,3093,0.469295232832616,0,1,"Sorry, GOP: This Economic Powerhouse Just Got 99% Of Its Energy From Renewable Energy Republicans have pessimistically said it can t be done, that renewable energy can t do for us what oil, gas, and coal have done for generations.But Germany just put",Republican donor backs clean energy senators with digital campaign WASHINGTON (Reuters) - A Republican political donor said on Wednesday he would spend “seven figures” on a targeted digital campaign backing two senators who support clean energy polic
3803,24982,0.46918615602011016,1,1,"U.S. diplomats circulate memo critical of immigration order WASHINGTON (Reuters) - U.S. State Department officials on Monday circulated a draft memo criticizing President Donald Trump’s executive order on immigration, prompting a retort from the Whit",About 900 State Department officials sign protest memo: source WASHINGTON (Reuters) - About 900 U.S. State Department officials signed an internal dissent memo protesting a travel ban by U.S. President Donald Trump on refugees and travelers from seve
412,19601,0.4691186204618676,0,0,"Ann Coulter Goes Full Bigot – Calls Khizr Khan A ‘Snarling Muslim’ In Televised Rant (VIDEO) Conservative commentator and devout Trump lover Ann Coulter let her bigotry all hang out on Monday when she attacked Khizr Khan, the father of a slain Americ","Ann Coulter Turns On Trump Over His Immigration Flip Flop Just as her new book praising Donald Trump, In Trump We Must, hits the shelves, Ann Coulter appears to now be souring on the Republican nominee she calls our  only hope. After Trump appeared t"
493,12828,0.46892652323159434,1,1,Senate committee subpoenas former Trump adviser Flynn over Russia WASHINGTON (Reuters) - The U.S. Senate Intelligence Committee issued a subpoena on Wednesday demanding documents related to Russia from President Donald Trump’s former national securit,Trump ex-adviser Flynn yet to indicate whether he will honor subpoena: senator WASHINGTON (Reuters) - Lawyers for President Donald Trump’s former national security adviser Michael Flynn have not yet indicated whether Flynn plans to comply with the Se
2421,25377,0.4689234613437826,1,0,"U.S., Japan first ladies: both unconventional yet poles apart WASHINGTON (Reuters) - When Japanese first lady Akie Abe made her rounds in Washington on Friday, noticeably absent was the high-level chaperone of previous visits - America’s first lady. ","America Laughs At Melania Trump For Hypocritically Whining About Cyberbullying As her husband continues to bully people on Twitter, Melania Trump continues to hypocritically lecture America about how cyberbullying needs to be stopped. America pointed"
3180,500,0.4686732083858105,1,1,"Before New Hampshire primary, Trump campaign shows mellower side  PLYMOUTH, N.H. (Reuters) - U.S. Republican presidential candidate Donald Trump came to the small town of Plymouth in the New Hampshire mountains on Sunday and promised to lower prescri","Trump shows his presidential bid is no mere publicity stunt MANCHESTER, N.H. (Reuters) - Donald Trump served notice on Tuesday to those who have refused to take his 2016 White House campaign seriously: The celebrity real-estate developer and former r"
685,92,0.4686722381966729,0,1,"Adam Schiff SAVAGES Republicans For Canceling Hearing On Russia Collusion To Please Trump If you were unaware, there was a much-anticipated hearing on the collusion between the Trump campaign and Russian intelligence operatives during the election sc","House intelligence panel leaders split over session on Russia WASHINGTON (Reuters) - The partisan divide over the House Intelligence Committee’s probe of Russian interference in the U.S. presidential election deepened on Friday, when the committee’s "
2361,1957,0.4686482183220684,0,0,WOW! Leftist Bully ROSIE O’DONNELL PUSHES Horrible Rumor On Social Media…Suggests Barron Trump Has Mental Disorder [VIDEO] https://twitter.com/Rosie/status/800939338615824384,LOUDMOUTH ROSIE O’DONNELL Just Bullied The Wrong Trump: OUTRAGED Melania Threatens Lawsuit After Rosie Pushes False Video On Twitter About 10 Yr Old Barron Remember when children of the President or President-elect used to be  off limits  to the pres
382,10447,0.46853863054981376,1,1,"Confident Trump says could 'shoot somebody' and not lose voters PELLA, Iowa /ANKENY, Iowa (Reuters) - U.S. Republican front-runner Donald Trump expressed confidence on Saturday that he could push back attempts by his rivals to knock him off his top p","Trump, Cruz tamp down expectations for uncertain Iowa vote DES MOINES, Iowa/COUNCIL BLUFFS, Iowa (Reuters) - Republicans Donald Trump and Ted Cruz battled on Sunday to persuade their supporters to turn out and tried to lower expectations on how well "
3573,7448,0.4685068129560713,1,1,Peru president-elect jokes about ending ties with U.S. if Trump wins LIMA (Reuters) - Peru’s president-elect Pedro Pablo Kuczynski said amid laughter on Tuesday that his government would sever ties with the United States if Republican Donald Trump wi,Peru's president tells Trump he favors bridges to walls LIMA (Reuters) - The first Latin American leader to visit U.S. President Donald Trump at the White House said on Friday that he told Trump he prefers bridges to walls and favors the free movemen
2215,12362,0.4680398655069252,1,0,"White House accuses media of playing down inauguration crowds WASHINGTON (Reuters) - The White House on Saturday accused the media of framing photographs to understate the crowd that attended Donald Trump’s inauguration, a new jab in a long-running f",Crowd Scientists Have BAD News For Trump Over Inauguration Crowd Size Vs. Women’s March Team Trump is having a war on math. Alleged president Donald Trump spoke at CIA headquarters and literally lied to the U.S. Intelligence agency about his Inaugura
1588,8054,0.4679006548570566,0,0,"BREAKING: THIEVES STEAL IRS INFO FROM 100,000 TAXPAYERS This is a wake up call. Even though this isn t the main computer system, there are 100,000 people out there who re at risk now.Thieves used an online service provided by the IRS to gain access t",IRS CHIEF: Okay For Illegal Aliens To Use Stolen Social Security Numbers [VIDEO] It sure would be nice to have a President and Congress who took this whole illegal alien thing seriously IRS Commissioner John Koskinen told a Senate panel on Tuesday th
895,13272,0.46759999858498846,0,0,"RACIST DALLAS COP MURDERER ID’D: “He wanted to kill WHITE officers…he expressed killing WHITE people” Ironically, He KILLED Cops Protecting Rights Of Cop Haters The gunman who opened fire Thursday night in Dallas in an attack on police officers has b",BREAKING UPDATES: 5TH DALLAS POLICE OFFICER HAS DIED…SNIPER DEAD From Self-Inflicted Gun Shot…First Dead Police Officer Identified…”Person Of Interest” Is RELEASED After Questioning Heartbreaking: A 5th Dallas law enforcement officer has been pronoun
1522,23480,0.46752382582124247,0,0,STEALING THE ELECTION…SHOCKING CBS Report Shows How Anyone Can Hack The Vote For $15…VIDEO Shows How Easy It Is To Rig The System Roughly 70% of states use some form of electronic voting machine. The ease with which these machines can be manipulated ,Hacking Electronic Voting Machines is Easy  21st Century Wire says It s the big dirty secret that neither political party in the US wants to seriously discuss   because they both use these very systems to fix elections. How easy is it to rig an elect
1769,1172,0.467003949281268,1,1,"Washington insiders give Trump big U.S. Supreme Court win WASHINGTON (Reuters) - When Donald Trump started thinking during his campaign for the presidency last year about filling a Supreme Court vacancy, he turned to a group of Washington insiders at","Trump's high court pick vows independence, says he is no 'rubber stamp' WASHINGTON (Reuters) - U.S. Supreme Court nominee Neil Gorsuch on Tuesday pledged independence from President Donald Trump, bristled at his criticism of the judiciary and said no"
2642,13123,0.4669966559430912,1,1,"Macron says Iran misunderstands France's 'balanced' position in region GOTHENBURG, Sweden (Reuters) - President Emmanuel Macron said on Friday that Iran misunderstood France s  balanced  position in the region, which centered on not taking sides betw",Iran regional behavior means nuclear deal not enough: Macron NEW YORK (Reuters) - French President Emmanuel Macron said on Wednesday the Iran nuclear deal was not enough given that Tehran had increased its influence in the region and pressed ahead wi
2527,9500,0.46692576068762887,1,1,New White House chief of staff assures attorney general his job is safe WASHINGTON (Reuters) - New White House Chief of Staff John Kelly told Attorney General Jeff Sessions last weekend that his job was safe after Sessions endured several weeks of sh,"Trump criticism prompts questions over Attorney General's future WASHINGTON (Reuters) - U.S. President Donald Trump further stoked speculation about the fate of his attorney general, Jeff Sessions, on Wednesday by assailing him in a fresh round of tw"
1071,22584,0.4668503979625437,1,1,"Facing long odds in California, Cruz courts state's Republicans BURLINGAME, Calif. (Reuters) - U.S. presidential candidate Ted Cruz made a plea to the California Republican Party on Saturday to line up behind him in the state’s June primary in his up","On Election Eve for five states, Trump rips Cruz and Kasich WEST CHESTER, Pa. (Reuters) - Republican Donald Trump, on the eve of primary elections in five states that he is expected to sweep, launched blistering attacks on Monday on rivals Ted Cruz a"
1358,4149,0.4667719477882912,1,1,"Republican Kirk breaks with U.S. Senate leaders on high court seat WASHINGTON (Reuters) - Republican U.S. Senator Mark Kirk, facing a tough re-election fight in Illinois, said on Monday the Senate should vote on whomever President Barack Obama nomina",Senate Republicans rule out action on Obama high court pick WASHINGTON (Reuters) - The Republican-led U.S. Senate on Tuesday ruled out taking  action on any nominee put forth by President Barack Obama to the Supreme Court in a political power move in
697,15622,0.4667404571204161,1,1,Kremlin says Putin not influenced by ex-Trump official Flynn MOSCOW (Reuters) - The Kremlin said on Monday Russian President Vladimir Putin had taken a decision to hold off responding to new U.S. sanctions last year independently and had not been inf,"Kremlin says Putin-Trump meeting possible before July MOSCOW (Reuters) - The Kremlin said on Monday there was talk of a possible meeting between President Vladimir Putin and U.S. President Donald Trump taking place before a G20 summit in July, but th"
2351,23361,0.46672985423326374,0,0,Trump Fans Protest Starbucks And Twitter Laughs Hysterically At Their Glaring Mistake (TWEETS) A movement has apparently been afoot in many Starbucks stores around the country   Trump fans have been putting  Trump  on their cups so that the baristas ,"BOOM! SHAREHOLDER Confronts Liberal Starbucks CEO Over Damage To Stock Value After Saying He’ll Hire 10,000 Refugees…Questioned Why Schultz Ignored Obama’s Travel Ban [VIDEO] Americans who are sick and tired of leftist CEO s using their public positi"
1921,24644,0.46669560775645713,0,0,BLACK MUSLIM CHASES And TACKLES Young White Trump Supporter [VIDEO] Maybe Hillary or Bernie can use this footage in their next campaign ad. What a great way to bring American voters over to their side A poster on Twitter who identifies as a Black Mus,"TRUMP SUPPORTER Assaulted Outside Rally In San Jose…Media Silent [Video] Yet another assault on a Trump supporter by a thug at a Trump rally in San Jose, California tonight. Luckily,the assault was captured on video so they have a picture of the atta"
2179,23227,0.4666557387665878,1,1,"Jordan to convene Arab League, OIC meetings over Trump's Jerusalem moves: foreign minister AMMAN (Reuters) - Jordan plans to convene emergency meetings of the Arab League and Organisation of Islamic Cooperation next Saturday and Sunday on how to face","Arab states urge U.S. to abandon Jerusalem move CAIRO (Reuters) - Arab foreign ministers late on Saturday urged the United States to abandon its decision to recognize Jerusalem as Israel s capital, saying the move would increase violence throughout t"
3426,21438,0.4665879096684856,0,1,WATCH: West Virginia Governor Announces He’s Leaving Dem Party At Massive Trump Rally…Switching To GOP…More #Winning West Virginia Governor Jim Justice gave Trump fans a YUGE surprise when he attended Trump s massive rally and announced he was leavin,"At Trump rally, West Virginia governor switches parties HUNTINGTON, W.Va. (Reuters) - West Virginia Governor Jim Justice, standing next to President Donald Trump at a rally on Thursday night, announced that he was changing political parties, ditching"
3522,22442,0.4664979902242195,0,0,OBAMA’S FEDERALIZATION OF POLICE FORCE? BALTIMORE MAYOR CALLS FOR “BOLD POLICING REFORMS” AND DOJ INVESTIGATION I just happened to go to the Baltimore mayor s Facebook page and saw this telling statement: Had a very productive meeting today with Atto,BRILLIANT AND TRUE: THIS IS ALL YOU NEED TO KNOW ABOUT THE FAILURE OF BALTIMORE’S LEADERS Kevin D. Williamson of National Review nails it in this brilliant and true piece! This is so worth the time! This all encompassing look at Baltimore and the fai
126,23337,0.4664847794751114,0,0,"HILLARY USES Fake Accent In “Victory” Speech To ATTACK POLICE…Wants To “Build On Record And Accomplishments Of President Obama” Now that she s finally beaten the old cranky socialist in one state .Hillary s on fire! Hillary tells crowd,  We don t nee","Hillary Completely SMASHES Donald Trump’s Bullsh*t Slogan During SC Victory Speech (VIDEO) Not holding back one bit after her absolute victory in South Carolina over Senator Bernie Sanders, Hillary Clinton focused on the end goal and what is best for"
